t,X,Y,Z
0.0,2.0,2.0,2.0
0.025157232704402517,2.146429148620542,3.274805673129395,2.0023104944657915
0.050314465408805034,2.557657808094929,4.697609702506117,2.0994904960362657
0.07547169811320756,3.2264599867955708,6.420258524846152,2.352674208174316
0.10062893081761007,4.177972792595408,8.581083171918694,2.8741743909233293
0.12578616352201258,5.4610547062423365,11.305128656574636,3.8518396139126843
0.15094339622641512,7.138981481212564,14.657032036862432,5.5871122476439385
0.17610062893081763,9.249941585151495,18.546951892147785,8.526459147759251
0.20125786163522014,11.786349013334197,22.561440301914605,13.268149148093752
0.22641509433962265,14.58423096834817,25.716742848475207,20.2265812268391
0.25157232704402516,17.207382125350545,26.398135269380624,29.151592101686436
0.27672955974842767,18.946171102016987,23.10200380304814,38.292707633517686
0.30188679245283023,19.09294141110481,15.891223944088575,44.96361199055228
0.32704402515723274,17.365714175828572,7.092092483700291,47.207435754623326
0.35220125786163525,14.16784022588213,-0.3424304396188802,45.51950099198543
0.37735849056603776,10.330799887160683,-5.146004671456525,41.710985735836104
0.4025157232704403,6.583769255889377,-7.453834068907053,37.668194414249825
0.4276729559748428,3.3491052023835763,-8.254840328782105,34.282538531383395
0.4528301886792453,0.753269414458015,-8.305673716549283,31.65808055599399
0.4779874213836478,-1.2396474871047816,-8.090663548979135,29.663595517838093
0.5031446540880503,-2.7345446060478813,-7.846569726638061,28.130600175194697
0.5283018867924528,-3.850280704467411,-7.692419904689228,26.93142335845672
0.5534591194968553,-4.703351222711211,-7.66945610251856,25.98420366741916
0.5786163522012578,-5.372446116278324,-7.778684306400746,25.24904571938036
0.6037735849056605,-5.928674692807924,-8.011944276918308,24.700801485162728
0.628930817610063,-6.431016224615394,-8.3505085878337,24.32781559779337
0.6540880503144655,-6.905399320607714,-8.76985564483984,24.139432102337686
0.679245283018868,-7.372108417053976,-9.24035324355267,24.1402972839178
0.7044025157232705,-7.844778219307969,-9.725361506951444,24.329492841315012
